layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time
3,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1451-SMOTE-1662076115,0.836772652517817,0.610234498977661,0.836772652517817,0.800396318546906,0.873148986488727,0.774336283185841,0.761061946902655,0.787610619469027,0.781818181818182,0.767241379310345,0.771300448430493,0.792307692307692,0.84,0.727272727272727,0.807692307692308,0.769230769230769,0.823529411764706,0.792307692307692,0.84,0.727272727272727,0.807692307692308,0.769230769230769,0.823529411764706,deeplearning_1451-SMOTE-1662076115,TRUE,19.9465910673141
4,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1452-SMOTE-1662076125,0.826709217636463,0.501379624009132,0.826709217636463,0.788525568507283,0.864892866765643,0.769911504424779,0.805309734513274,0.734513274336283,0.752066115702479,0.790476190476191,0.777777777777778,0.8,0.853333333333333,0.727272727272727,0.810126582278481,0.784313725490196,0.831168831168831,0.8,0.853333333333333,0.727272727272727,0.810126582278481,0.784313725490196,0.831168831168831,deeplearning_1452-SMOTE-1662076125,TRUE,17.6571572979291
5,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1453-SMOTE-1662076135,0.842078471297674,0.436844229698181,0.842078471297674,0.805878906660003,0.878278035935345,0.789823008849558,0.84070796460177,0.738938053097345,0.763052208835341,0.822660098522167,0.8,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1453-SMOTE-1662076135,TRUE,12.7902158737183
6,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1454-SMOTE-1662076148,0.816469574751351,0.468518882989883,0.816469574751351,0.778120969892301,0.854818179610401,0.747787610619469,0.787610619469027,0.707964601769912,0.729508196721312,0.769230769230769,0.757446808510638,0.792307692307692,0.866666666666667,0.690909090909091,0.792682926829268,0.791666666666667,0.828025477707007,0.792307692307692,0.866666666666667,0.690909090909091,0.792682926829268,0.791666666666667,0.828025477707007,deeplearning_1454-SMOTE-1662076148,TRUE,21.132283115387
7,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1455-SMOTE-1662076153,0.82710079097815,0.544293940067291,0.82710079097815,0.789722780913859,0.864478801042442,0.75,0.787610619469027,0.712389380530973,0.732510288065844,0.770334928229665,0.759061833688699,0.8,0.88,0.690909090909091,0.795180722891566,0.808510638297872,0.835443037974684,0.8,0.88,0.690909090909091,0.795180722891566,0.808510638297872,0.835443037974684,deeplearning_1455-SMOTE-1662076153,TRUE,19.9988758802414
8,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1456-SMOTE-1662076243,0.84219594330018,0.444122463464737,0.84219594330018,0.806014642065503,0.878377244534858,0.785398230088496,0.831858407079646,0.738938053097345,0.761133603238867,0.814634146341463,0.79492600422833,0.815384615384615,0.893333333333333,0.709090909090909,0.807228915662651,0.829787234042553,0.848101265822785,0.815384615384615,0.893333333333333,0.709090909090909,0.807228915662651,0.829787234042553,0.848101265822785,deeplearning_1456-SMOTE-1662076243,TRUE,17.0791457335154
9,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1457-SMOTE-1662076251,0.838113791213094,0.648338913917542,0.838113791213094,0.801185851943615,0.875041730482573,0.780973451327434,0.765486725663717,0.79646017699115,0.789954337899543,0.772532188841202,0.777528089887641,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,deeplearning_1457-SMOTE-1662076251,TRUE,16.0801893591881
10,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1458-SMOTE-1662076260,0.841863105959746,0.435481429100037,0.841863105959746,0.805600417353008,0.878125794566484,0.783185840707965,0.827433628318584,0.738938053097345,0.760162601626016,0.810679611650486,0.792372881355932,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1458-SMOTE-1662076260,TRUE,13.1046072880427
2,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1459-SMOTE-1662076271,0.842773513979168,0.471004813909531,0.842773513979168,0.806160827106668,0.879386200851669,0.789823008849558,0.814159292035398,0.765486725663717,0.776371308016878,0.804651162790698,0.794816414686825,0.815384615384615,0.88,0.727272727272727,0.814814814814815,0.816326530612245,0.846153846153846,0.815384615384615,0.88,0.727272727272727,0.814814814814815,0.816326530612245,0.846153846153846,deeplearning_1459-SMOTE-1662076271,TRUE,23.8664491534233
3,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1460-SMOTE-1662076279,0.842518991307072,0.415855675935745,0.842518991307072,0.806470251328934,0.87856773128521,0.787610619469027,0.84070796460177,0.734513274336283,0.76,0.821782178217822,0.798319327731092,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1460-SMOTE-1662076279,TRUE,18.0032178918521
4,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1461-SMOTE-1662076341,0.5,-Inf,0.5,0.5,0.5,0.5,1,0,0.5,,0.666666666666667,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,deeplearning_1461-SMOTE-1662076341,FALSE,13.7910360534986
5,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1462-SMOTE-1662076365,0.841021223275119,0.48969392478466,0.841021223275119,0.804582300726566,0.877460145823672,0.77212389380531,0.792035398230089,0.752212389380531,0.761702127659574,0.783410138248848,0.776572668112798,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,deeplearning_1462-SMOTE-1662076365,TRUE,19.6569267948469
6,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1463-SMOTE-1662076366,0.832289137755502,0.71786168217659,0.832289137755502,0.794853028375627,0.869725247135376,0.776548672566372,0.699115044247788,0.853982300884956,0.827225130890052,0.739463601532567,0.757793764988009,0.776923076923077,0.733333333333333,0.836363636363636,0.859375,0.696969696969697,0.79136690647482,0.776923076923077,0.733333333333333,0.836363636363636,0.859375,0.696969696969697,0.79136690647482,deeplearning_1463-SMOTE-1662076366,TRUE,19.6640232125918
7,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1464-SMOTE-1662076406,0.83638107917613,0.489886790513992,0.83638107917613,0.79930996534767,0.87345219300459,0.774336283185841,0.805309734513274,0.743362831858407,0.758333333333333,0.792452830188679,0.781115879828326,0.830769230769231,0.893333333333333,0.745454545454546,0.82716049382716,0.836734693877551,0.858974358974359,0.830769230769231,0.893333333333333,0.745454545454546,0.82716049382716,0.836734693877551,0.858974358974359,deeplearning_1464-SMOTE-1662076406,TRUE,16.3744805018107
8,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1465-SMOTE-1662076419,0.832700289764273,0.516010969877243,0.832700289764273,0.794957670373145,0.870442909155401,0.77212389380531,0.787610619469027,0.756637168141593,0.763948497854077,0.780821917808219,0.775599128540305,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1465-SMOTE-1662076419,TRUE,17.2756780187289
9,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1466-SMOTE-1662076435,0.785329704753701,0.5302774310112,0.7853297047537,0.747363039708415,0.823296369798986,0.469026548672566,0.929203539823009,0.00884955752212389,0.483870967741935,0.111111111111111,0.636363636363636,0.569230769230769,0.973333333333333,0.0181818181818182,0.574803149606299,0.333333333333334,0.722772277227723,0.569230769230769,0.973333333333333,0.0181818181818182,0.574803149606299,0.333333333333334,0.722772277227723,deeplearning_1466-SMOTE-1662076435,FALSE,6.58145641088486
10,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1467-SMOTE-1662076445,0.744615866551805,0.58068859577179,0.744615866551805,0.698964328832364,0.790267404271246,0.712389380530973,0.632743362831858,0.792035398230089,0.752631578947368,0.683206106870229,0.6875,0.761538461538462,0.72,0.818181818181818,0.84375,0.681818181818182,0.776978417266187,0.761538461538462,0.72,0.818181818181818,0.84375,0.681818181818182,0.776978417266187,deeplearning_1467-SMOTE-1662076445,TRUE,14.556223710378
2,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1468-SMOTE-1662076460,0.457964601769912,-Inf,0.542035398230089,0.496312731088834,0.587758065371343,0.5,1,0,0.5,,0.666666666666667,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,deeplearning_1468-SMOTE-1662076460,FALSE,9.21743735074997
3,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1469-SMOTE-1662076461,0.841217009945963,0.441118896007538,0.841217009945963,0.804986377791938,0.877447642099988,0.780973451327434,0.827433628318584,0.734513274336283,0.757085020242915,0.809756097560976,0.790697674418605,0.823076923076923,0.893333333333333,0.727272727272727,0.817073170731707,0.833333333333333,0.853503184713376,0.823076923076923,0.893333333333333,0.727272727272727,0.817073170731707,0.833333333333333,0.853503184713376,deeplearning_1469-SMOTE-1662076461,TRUE,21.8407829602559
4,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1470-SMOTE-1662076470,0.5,-Inf,0.5,0.5,0.5,0.5,1,0,0.5,,0.666666666666667,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,deeplearning_1470-SMOTE-1662076470,FALSE,7.18113066355387
5,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1471-SMOTE-1662076478,0.550884955752212,0.518017828464508,0.449115044247788,0.423000040885925,0.47523004760965,0.5,1,0,0.5,,0.666666666666667,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,deeplearning_1471-SMOTE-1662076478,FALSE,10.0911832769712
6,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1472-SMOTE-1662076491,0.841794580624951,0.403621166944504,0.841794580624951,0.805553076229264,0.878036085020638,0.789823008849558,0.84070796460177,0.738938053097345,0.763052208835341,0.822660098522167,0.8,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1472-SMOTE-1662076491,TRUE,14.461348537604
7,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1473-SMOTE-1662076557,0.838789255227504,0.45032773911953,0.838789255227504,0.802150298934801,0.875428211520207,0.774336283185841,0.827433628318584,0.721238938053097,0.748,0.806930693069307,0.785714285714286,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1473-SMOTE-1662076557,TRUE,17.8899011532466
8,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1474-SMOTE-1662076586,0.5,-Inf,0.5,0.5,0.5,0.5,1,0,0.5,,0.666666666666667,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,0.576923076923077,1,0,0.576923076923077,,0.731707317073171,deeplearning_1474-SMOTE-1662076586,FALSE,9.57012569904327
9,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1475-SMOTE-1662076617,0.835754561829431,0.492084801197052,0.835754561829431,0.798598447295778,0.872910676363084,0.780973451327434,0.792035398230089,0.769911504424779,0.774891774891775,0.787330316742081,0.783369803063457,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,deeplearning_1475-SMOTE-1662076617,TRUE,18.0780580917994
10,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1476-SMOTE-1662076693,0.840805857937192,0.52096951007843,0.840805857937192,0.804335247203979,0.877276468670405,0.778761061946903,0.783185840707965,0.774336283185841,0.776315789473684,0.78125,0.779735682819383,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,deeplearning_1476-SMOTE-1662076693,TRUE,18.2822316884995
2,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1477-SMOTE-1662076711,0.84057091393218,0.420467436313629,0.84057091393218,0.804150427479808,0.876991400384551,0.785398230088496,0.836283185840708,0.734513274336283,0.759036144578313,0.817733990147783,0.795789473684211,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,deeplearning_1477-SMOTE-1662076711,TRUE,15.3607469836871
3,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1478-SMOTE-1662076729,0.84340982065941,0.414154499769211,0.84340982065941,0.807295570899538,0.879524070419281,0.780973451327434,0.831858407079646,0.730088495575221,0.755020080321285,0.812807881773399,0.791578947368421,0.823076923076923,0.92,0.690909090909091,0.802325581395349,0.863636363636364,0.857142857142857,0.823076923076923,0.92,0.690909090909091,0.802325581395349,0.863636363636364,0.857142857142857,deeplearning_1478-SMOTE-1662076729,TRUE,15.9176199436188
4,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1479-SMOTE-1662076775,0.835186780483985,0.578288912773132,0.835186780483985,0.798191181605419,0.87218237936255,0.774336283185841,0.774336283185841,0.774336283185841,0.774336283185841,0.774336283185841,0.774336283185841,0.8,0.826666666666667,0.763636363636364,0.826666666666667,0.763636363636364,0.826666666666667,0.8,0.826666666666667,0.763636363636364,0.826666666666667,0.763636363636364,0.826666666666667,deeplearning_1479-SMOTE-1662076775,TRUE,14.4454125285149
5,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1480-SMOTE-1662076819,0.837810321873287,0.377393513917923,0.837810321873287,0.801010141361872,0.874610502384702,0.780973451327434,0.845132743362832,0.716814159292035,0.749019607843137,0.822335025380711,0.794178794178794,0.823076923076923,0.92,0.690909090909091,0.802325581395349,0.863636363636364,0.857142857142857,0.823076923076923,0.92,0.690909090909091,0.802325581395349,0.863636363636364,0.857142857142857,deeplearning_1480-SMOTE-1662076819,TRUE,16.0820620656013
6,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1481-SMOTE-1662076830,0.842117628631843,0.37406924366951,0.842117628631843,0.805866588204718,0.878368669058967,0.783185840707965,0.849557522123894,0.716814159292035,0.75,0.826530612244898,0.796680497925311,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,deeplearning_1481-SMOTE-1662076830,TRUE,15.1364128549894
7,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1482-SMOTE-1662076844,0.83831936721748,0.547119438648224,0.83831936721748,0.801613756664969,0.875024977769991,0.776548672566372,0.778761061946903,0.774336283185841,0.775330396475771,0.777777777777778,0.777041942604856,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,deeplearning_1482-SMOTE-1662076844,TRUE,13.8216459115346
8,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1483-SMOTE-1662076856,0.821834129532461,0.657340586185455,0.821834129532461,0.783755001395797,0.859913257669126,0.756637168141593,0.712389380530973,0.800884955752212,0.781553398058252,0.735772357723577,0.74537037037037,0.784615384615385,0.786666666666667,0.781818181818182,0.830985915492958,0.728813559322034,0.808219178082192,0.784615384615385,0.786666666666667,0.781818181818182,0.830985915492958,0.728813559322034,0.808219178082192,deeplearning_1483-SMOTE-1662076856,TRUE,14.3522985418638
