layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time,metaindex,metaindex2
2,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,136-SMOTE-1662049867,0.902752760592059,0.516018807888031,0.902752760592059,0.874411576412276,0.931093944771842,0.84070796460177,0.787610619469027,0.893805309734513,0.881188118811881,0.808,0.831775700934579,0.846153846153846,0.813333333333333,0.890909090909091,0.91044776119403,0.777777777777778,0.859154929577465,0.856060606060606,0.816326530612245,0.879518072289157,0.8,0.890243902439025,0.808080808080808,deeplearning_136-SMOTE-1662049867,TRUE,50.3713073730469,0.847593275815042,0.847640805605407
8,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,115-SMOTE-1662049678,0.923094995692693,0.402082070708275,0.923094995692693,0.899009107474757,0.947180883910629,0.856194690265487,0.853982300884956,0.858407079646018,0.857777777777778,0.854625550660793,0.855875831485587,0.830769230769231,0.84,0.818181818181818,0.863013698630137,0.789473684210526,0.851351351351351,0.856060606060606,0.897959183673469,0.831325301204819,0.758620689655173,0.932432432432432,0.822429906542056,deeplearning_115-SMOTE-1662049678,TRUE,27.7075877189636,0.847504562363062,0.847674842365108
7,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,42-SMOTE-1662049114,0.926364633095779,0.531046152114868,0.926364633095779,0.902884810712594,0.949844455478963,0.86283185840708,0.845132743362832,0.880530973451327,0.876146788990826,0.85042735042735,0.86036036036036,0.846153846153846,0.853333333333333,0.836363636363636,0.876712328767123,0.807017543859649,0.864864864864865,0.833333333333333,0.857142857142857,0.819277108433735,0.736842105263158,0.906666666666666,0.792452830188679,deeplearning_42-SMOTE-1662049114,TRUE,2.11096610625585,0.847267939433838,0.847439679298086
2,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,172-SMOTE-1662050174,0.902694024590806,0.487549558281899,0.902694024590806,0.874072769716567,0.931315279465045,0.831858407079646,0.81858407079646,0.845132743362832,0.840909090909091,0.823275862068966,0.829596412556054,0.861538461538462,0.866666666666667,0.854545454545455,0.89041095890411,0.824561403508772,0.878378378378378,0.848484848484848,0.897959183673469,0.819277108433735,0.745762711864407,0.931506849315068,0.814814814814815,deeplearning_172-SMOTE-1662050174,TRUE,1.82431103785833,0.847119407788864,0.847293905700985
4,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,102-SMOTE-1662049577,0.922272691675151,0.45229783654213,0.922272691675151,0.898851113505207,0.945694269845094,0.853982300884956,0.84070796460177,0.867256637168142,0.863636363636364,0.844827586206897,0.852017937219731,0.846153846153846,0.853333333333333,0.836363636363636,0.876712328767123,0.807017543859649,0.864864864864865,0.840909090909091,0.857142857142857,0.831325301204819,0.75,0.907894736842105,0.8,deeplearning_102-SMOTE-1662049577,TRUE,1.35605556170146,0.846981062226168,0.847015079315964
4,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,183-SMOTE-1662050275,0.928302921137129,0.387245982885361,0.928302921137129,0.905818273066434,0.950787569207823,0.853982300884956,0.867256637168142,0.84070796460177,0.844827586206897,0.863636363636364,0.85589519650655,0.853846153846154,0.866666666666667,0.836363636363636,0.878378378378378,0.821428571428571,0.87248322147651,0.833333333333333,0.897959183673469,0.795180722891566,0.721311475409836,0.929577464788732,0.8,deeplearning_183-SMOTE-1662050275,TRUE,1.14305485486984,0.846941895218466,0.847053929354814
5,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,31-SMOTE-1662049029,0.925229070404887,0.322517961263657,0.925229070404887,0.901827067082613,0.948631073727161,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.853982300884956,0.838461538461539,0.88,0.781818181818182,0.846153846153846,0.826923076923077,0.862745098039216,0.848484848484848,0.897959183673469,0.819277108433735,0.745762711864407,0.931506849315068,0.814814814814815,deeplearning_31-SMOTE-1662049029,TRUE,59.4280281066895,0.846927356094653,0.846976229277114
4,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,273-SMOTE-1662051156,0.919629571618764,0.331440284848213,0.919629571618764,0.89559712671267,0.943662016524858,0.831858407079646,0.853982300884956,0.809734513274336,0.817796610169492,0.847222222222222,0.835497835497836,0.876923076923077,0.893333333333333,0.854545454545455,0.893333333333333,0.854545454545455,0.893333333333333,0.833333333333333,0.897959183673469,0.795180722891566,0.721311475409836,0.929577464788732,0.8,deeplearning_273-SMOTE-1662051156,TRUE,1.42227249145508,0.846864693423812,0.847371605778685
3,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,182-SMOTE-1662050250,0.898993656511865,0.593308985233307,0.898993656511865,0.8700370026598,0.927950310363929,0.838495575221239,0.81858407079646,0.858407079646018,0.852534562211982,0.825531914893617,0.835214446952596,0.846153846153846,0.853333333333333,0.836363636363636,0.876712328767123,0.807017543859649,0.864864864864865,0.856060606060606,0.877551020408163,0.843373493975904,0.767857142857143,0.921052631578947,0.819047619047619,deeplearning_182-SMOTE-1662050250,TRUE,27.156818151474,0.846842371748972,0.846903342478564
5,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,13-SMOTE-1662048879,0.927852611794189,0.477784812450409,0.927852611794189,0.904833636857955,0.950871586730423,0.869469026548673,0.853982300884956,0.88495575221239,0.881278538812785,0.858369098712447,0.867415730337079,0.838461538461539,0.853333333333333,0.818181818181818,0.864864864864865,0.803571428571429,0.859060402684564,0.833333333333333,0.857142857142857,0.819277108433735,0.736842105263158,0.906666666666666,0.792452830188679,deeplearning_13-SMOTE-1662048879,TRUE,2.15098377068837,0.846790772945077,0.847087966114515
5,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,94-SMOTE-1662049512,0.933843683921999,0.51686304807663,0.933843683921999,0.911465602271615,0.956221765572382,0.869469026548673,0.849557522123894,0.889380530973451,0.884792626728111,0.85531914893617,0.866817155756208,0.846153846153846,0.84,0.854545454545455,0.887323943661972,0.796610169491525,0.863013698630137,0.825757575757576,0.857142857142857,0.807228915662651,0.724137931034483,0.905405405405405,0.785046728971963,deeplearning_94-SMOTE-1662049512,TRUE,2.75686702728271,0.846750905230119,0.847126816153365
5,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,67-SMOTE-1662049295,0.900873208551962,0.716125667095184,0.900873208551962,0.872231270801357,0.929515146302567,0.838495575221239,0.769911504424779,0.907079646017699,0.892307692307692,0.797665369649805,0.826603325415677,0.838461538461539,0.813333333333333,0.872727272727273,0.897058823529412,0.774193548387097,0.853146853146853,0.863636363636364,0.795918367346939,0.903614457831325,0.829787234042553,0.882352941176471,0.8125,deeplearning_67-SMOTE-1662049295,TRUE,37.0417795181274,0.846700039984697,0.846864492439714
7,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,33-SMOTE-1662049063,0.942967342783303,0.463101208209992,0.942967342783303,0.923775411827385,0.962159273739222,0.878318584070797,0.880530973451327,0.876106194690266,0.876651982378855,0.88,0.878587196467991,0.853846153846154,0.853333333333333,0.854545454545455,0.888888888888889,0.810344827586207,0.870748299319728,0.810606060606061,0.857142857142857,0.783132530120482,0.7,0.902777777777778,0.770642201834862,deeplearning_33-SMOTE-1662049063,TRUE,1.02968359390895,0.846655200371474,0.847590266174337
4,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,3-SMOTE-1662048834,0.924308873051923,0.331034108996391,0.924308873051923,0.901635806842238,0.946981939261607,0.845132743362832,0.876106194690266,0.814159292035398,0.825,0.867924528301887,0.849785407725322,0.846153846153846,0.866666666666667,0.818181818181818,0.866666666666667,0.818181818181818,0.866666666666667,0.848484848484848,0.897959183673469,0.819277108433735,0.745762711864407,0.931506849315068,0.814814814814815,deeplearning_3-SMOTE-1662048834,TRUE,52.9984750747681,0.846588156285228,0.846590479333842
2,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,271-SMOTE-1662051150,0.909389928733652,0.531653344631195,0.909389928733652,0.882462581254739,0.936317276212565,0.845132743362832,0.805309734513274,0.88495575221239,0.875,0.819672131147541,0.838709677419355,0.861538461538462,0.826666666666667,0.909090909090909,0.925373134328358,0.793650793650794,0.873239436619718,0.833333333333333,0.836734693877551,0.831325301204819,0.745454545454546,0.896103896103896,0.788461538461539,deeplearning_271-SMOTE-1662051150,TRUE,1.49364371299744,0.84651059721101,0.846668179411542
6,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,320-SMOTE-1662051706,0.912874931474665,0.448812633752823,0.912874931474665,0.887412722544641,0.938337140404689,0.845132743362832,0.853982300884956,0.836283185840708,0.839130434782609,0.851351351351351,0.846491228070176,0.861538461538462,0.88,0.836363636363636,0.88,0.836363636363636,0.88,0.833333333333333,0.918367346938776,0.783132530120482,0.714285714285714,0.942028985507246,0.803571428571429,deeplearning_320-SMOTE-1662051706,TRUE,54.0898916721344,0.84651059721101,0.846668179411542
3,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,146-SMOTE-1662049930,0.919198840942909,0.530395120382309,0.919198840942909,0.894042430722033,0.944355251163784,0.860619469026549,0.84070796460177,0.880530973451327,0.875576036866359,0.846808510638298,0.857787810383747,0.853846153846154,0.866666666666667,0.836363636363636,0.878378378378378,0.821428571428571,0.87248322147651,0.825757575757576,0.918367346938776,0.771084337349398,0.703125,0.941176470588235,0.796460176991151,deeplearning_146-SMOTE-1662049930,TRUE,2.85140296220779,0.846469105913214,0.846741066210093
4,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,174-SMOTE-1662050180,0.923682355705224,0.530488610267639,0.923682355705224,0.899923110634332,0.947441600776115,0.860619469026549,0.81858407079646,0.902654867256637,0.893719806763285,0.83265306122449,0.854503464203233,0.830769230769231,0.826666666666667,0.836363636363636,0.873239436619718,0.779661016949153,0.849315068493151,0.848484848484848,0.857142857142857,0.843373493975904,0.763636363636364,0.909090909090909,0.807692307692308,deeplearning_174-SMOTE-1662050180,TRUE,2.19491368532181,0.846446467958872,0.846624516093543
6,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,32-SMOTE-1662049033,0.935390398621662,0.702887952327728,0.935390398621662,0.914356979738623,0.956423817504701,0.860619469026549,0.792035398230089,0.929203539823009,0.917948717948718,0.817120622568093,0.850356294536817,0.861538461538462,0.84,0.890909090909091,0.913043478260869,0.80327868852459,0.875,0.818181818181818,0.795918367346939,0.831325301204819,0.735849056603774,0.873417721518987,0.764705882352941,deeplearning_32-SMOTE-1662049033,TRUE,1.6629496494929,0.846288545130411,0.846779916248943
8,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,133-SMOTE-1662049859,0.934489779935782,0.490199387073517,0.934489779935782,0.91318045789067,0.955799101980894,0.851769911504425,0.836283185840708,0.867256637168142,0.863013698630137,0.841201716738198,0.849438202247191,0.846153846153846,0.84,0.854545454545455,0.887323943661972,0.796610169491525,0.863013698630137,0.840909090909091,0.836734693877551,0.843373493975904,0.759259259259259,0.897435897435898,0.796116504854369,deeplearning_133-SMOTE-1662049859,TRUE,1.57231922944387,0.846254381274877,0.846277616189121
10,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,162-SMOTE-1662050110,0.925052862401128,0.552037626504898,0.925052862401128,0.902246510401466,0.947859214400789,0.851769911504425,0.823008849557522,0.880530973451327,0.873239436619718,0.832635983263598,0.847380410022779,0.846153846153846,0.84,0.854545454545455,0.887323943661972,0.796610169491525,0.863013698630137,0.840909090909091,0.836734693877551,0.843373493975904,0.759259259259259,0.897435897435898,0.796116504854369,deeplearning_162-SMOTE-1662050110,TRUE,1.20197467406591,0.846254381274877,0.846277616189121
7,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,195-SMOTE-1662050344,0.932473177226094,0.68348154425621,0.932473177226094,0.910968828058363,0.953977526393826,0.851769911504425,0.778761061946903,0.924778761061947,0.911917098445596,0.806949806949807,0.840095465393795,0.846153846153846,0.8,0.909090909090909,0.923076923076923,0.769230769230769,0.857142857142857,0.840909090909091,0.795918367346939,0.867469879518072,0.78,0.878048780487805,0.787878787878788,deeplearning_195-SMOTE-1662050344,TRUE,41.6454124450684,0.846254381274877,0.846277616189121
10,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,252-SMOTE-1662050955,0.924328451719007,0.328671485185623,0.924328451719007,0.900572908747392,0.948083994690622,0.851769911504425,0.867256637168142,0.836283185840708,0.841201716738198,0.863013698630137,0.854030501089325,0.846153846153846,0.88,0.8,0.857142857142857,0.830188679245283,0.868421052631579,0.840909090909091,0.918367346938776,0.795180722891566,0.725806451612903,0.942857142857143,0.810810810810811,deeplearning_252-SMOTE-1662050955,TRUE,1.8089514374733,0.846254381274877,0.846277616189121
6,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,41-SMOTE-1662049114,0.9148327981831,0.511640474200249,0.9148327981831,0.888906517860113,0.940759078506086,0.851769911504425,0.84070796460177,0.86283185840708,0.859728506787331,0.844155844155844,0.850111856823266,0.853846153846154,0.866666666666667,0.836363636363636,0.878378378378378,0.821428571428571,0.87248322147651,0.833333333333333,0.918367346938776,0.783132530120482,0.714285714285714,0.942028985507246,0.803571428571429,deeplearning_41-SMOTE-1662049114,TRUE,1.96444011926651,0.846215281444714,0.846316466227971
6,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,158-SMOTE-1662050080,0.925307385073224,0.567803263664246,0.925307385073224,0.902410635320007,0.948204134826441,0.851769911504425,0.827433628318584,0.876106194690266,0.869767441860465,0.835443037974684,0.848072562358277,0.838461538461539,0.84,0.836363636363636,0.875,0.793103448275862,0.857142857142857,0.848484848484848,0.857142857142857,0.843373493975904,0.763636363636364,0.909090909090909,0.807692307692308,deeplearning_158-SMOTE-1662050080,TRUE,1.16644092798233,0.846200767256981,0.846238766150271
2,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,289-SMOTE-1662051301,0.898954499177696,0.552645266056061,0.898954499177696,0.869974936768875,0.927934061586517,0.836283185840708,0.827433628318584,0.845132743362832,0.842342342342342,0.830434782608696,0.834821428571429,0.853846153846154,0.866666666666667,0.836363636363636,0.878378378378378,0.821428571428571,0.87248322147651,0.848484848484848,0.897959183673469,0.819277108433735,0.745762711864407,0.931506849315068,0.814814814814815,deeplearning_289-SMOTE-1662051301,TRUE,50.6032388210297,0.846140660448702,0.84620472939057
8,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,196-SMOTE-1662050358,0.930495731850576,0.401449859142303,0.930495731850576,0.908263582827298,0.952727880873853,0.860619469026549,0.867256637168142,0.853982300884956,0.85589519650655,0.865470852017937,0.861538461538462,0.869230769230769,0.866666666666667,0.872727272727273,0.902777777777778,0.827586206896552,0.884353741496599,0.810606060606061,0.897959183673469,0.759036144578313,0.6875,0.926470588235294,0.778761061946903,deeplearning_196-SMOTE-1662050358,TRUE,37.2205348014832,0.84601389122224,0.846818766287793
4,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,12-SMOTE-1662048878,0.932277390555251,0.513833999633789,0.932277390555251,0.909807396981755,0.954747384128747,0.876106194690266,0.867256637168142,0.88495575221239,0.882882882882883,0.869565217391304,0.875,0.853846153846154,0.853333333333333,0.854545454545455,0.888888888888889,0.810344827586207,0.870748299319728,0.810606060606061,0.877551020408163,0.771084337349398,0.693548387096774,0.914285714285714,0.774774774774775,deeplearning_12-SMOTE-1662048878,TRUE,2.21701168219248,0.845968776462988,0.846852803047494
7,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,6-SMOTE-1662048834,0.925003915733417,0.387118428945541,0.925003915733417,0.902269109860406,0.947738721606428,0.842920353982301,0.84070796460177,0.845132743362832,0.844444444444445,0.841409691629956,0.842572062084257,0.846153846153846,0.853333333333333,0.836363636363636,0.876712328767123,0.807017543859649,0.864864864864865,0.848484848484848,0.918367346938776,0.807228915662651,0.737704918032787,0.943661971830986,0.818181818181818,deeplearning_6-SMOTE-1662048834,TRUE,53.3146903514862,0.845846858384009,0.845853016206998
7,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,249-SMOTE-1662050818,0.929203539823009,0.578899443149567,0.929203539823009,0.906717618076724,0.951689461569294,0.858407079646018,0.81858407079646,0.898230088495575,0.889423076923077,0.831967213114754,0.852534562211982,0.846153846153846,0.813333333333333,0.890909090909091,0.91044776119403,0.777777777777778,0.859154929577465,0.833333333333333,0.836734693877551,0.831325301204819,0.745454545454546,0.896103896103896,0.788461538461539,deeplearning_249-SMOTE-1662050818,TRUE,2.13611581325531,0.84584082020928,0.845964753044399
