hsa.miR.19b.3p,hsa.miR.1273h.3p,hsa.miR.4433a.3p,hsa.miR.485.3p,hsa.let.7b.5p,hsa.miR.134.5p,hsa.miR.106b.5p,hsa.miR.182.5p,hsa.miR.17.5p,hsa.miR.1304.3p,hsa.miR.30d.5p,hsa.miR.20b.5p,hsa.miR.421,hsa.miR.4433b.5p,hsa.miR.320b,hsa.miR.375.3p,hsa.miR.500a.3p,hsa.miR.139.3p,hsa.miR.493.5p,Class,PredictedProbability,PredictedClass
10.40157974,3.507660294,6.834921833,4.585662806,16.30712931,4.534132506,6.616958937,10.41053783,8.941361638,3.145090215,12.64901058,9.511828731,6.345229829,6.834921833,9.797849844,7.96951865,3.276334748,6.947529646,-1.247227208,Control,0.0813170756530272,Control
10.67129686,2.968546981,6.755143343,6.4795089,15.15888611,6.823207618,5.600815197,8.742894797,7.369995416,-0.938343615,12.40886249,8.951920662,5.537389816,6.755143343,9.912624536,8.9640315,5.537389816,7.941239635,-0.938343615,Control,0.453112716718311,Control
10.31292458,5.256014816,7.883552556,6.251432403,14.24830348,5.389909171,3.821529554,9.25544281,7.648186989,4.504744763,12.87378706,8.65427493,5.986867286,7.883552556,7.509230161,5.148395572,4.525136552,5.703473793,3.646442848,Control,0.133813790485865,Control
11.35866735,4.017169113,8.943520022,6.983380799,15.395203,4.934706953,3.654599033,9.206261525,8.184122548,3.349744452,12.65661032,9.405664825,6.913333302,8.943520022,9.255219947,8.04035874,5.193018948,6.854738648,3.349744452,Control,0.108811308986298,Control
10.92338331,4.103204352,7.511786829,6.808919012,15.00783897,5.641624267,5.202740026,8.448979189,6.21868157,-0.289113071,12.36753524,9.212724114,6.014667678,7.511786829,9.678113188,9.105349624,6.280742538,7.303343967,-0.289113071,Control,0.413057086503849,Control
11.46668601,-1.334416044,5.699006958,5.805135308,15.66801443,5.676811211,6.066463392,10.02258605,8.912324555,2.125015575,13.04624794,10.06379322,6.879903077,5.699006958,8.098125856,6.704502945,5.173378596,6.659937393,0.250546457,Control,0.011530057248864,Control
9.964079629,4.141349481,6.710192317,8.435766013,16.27465584,6.720958748,6.476044872,10.70172478,9.444724351,2.736959226,12.33698143,9.274291841,7.304132414,6.710192317,8.515229656,7.960109167,6.149342272,7.215550423,4.839320944,Control,0.0809347329941097,Control
10.06124399,0.36253932,6.471063777,4.269429915,15.60953964,3.169894242,6.195429334,10.21584888,8.465827128,3.532464321,12.13856104,9.038496353,7.182718282,6.471063777,9.650251699,8.882175573,4.754856743,7.049039847,0.36253932,Control,0.542515116169598,Case
10.03013262,4.81984097,5.888012473,7.354823622,15.30887962,5.931733851,5.858110987,10.05834844,8.466796399,4.50950085,13.28380473,8.860940727,6.465557502,5.888012473,8.722588864,6.956639192,4.81984097,6.660060526,1.740113778,Control,0.124960910073764,Control
10.59195023,3.701417698,6.73289593,7.768772966,15.41432396,6.056898353,4.743237874,8.951576759,8.443677592,-0.386045143,12.20804615,9.193270794,6.602639544,6.73289593,8.915451052,7.585498411,2.783879858,7.065165969,6.023345793,Control,0.158779649183702,Control
10.94924998,3.603052866,8.185150033,7.657818669,15.62229608,7.714561181,5.585774874,10.39250888,7.988812572,3.117626038,12.38019074,9.304813128,6.350286795,8.185150033,8.933542974,7.011635343,5.477521983,6.80319248,3.458662956,Control,0.0953140437128613,Control
11.68654322,1.945798725,6.899995036,7.535048584,16.17310308,5.767800423,6.433064552,9.86891394,8.878224413,3.782299993,12.21141377,10.27094353,6.745774117,6.899995036,7.618224067,4.919803517,5.767800423,5.367262494,4.753153647,Control,0.0018605022541944,Control
10.02330216,5.453555806,5.534287078,5.956666552,15.13342823,5.610739138,4.563433423,9.245257463,7.998172837,4.810348164,13.48384583,8.745066084,5.941945047,5.534287078,8.68001998,8.686658159,5.25347797,6.489432842,0.656542828,Control,0.140861950974165,Control
11.23717894,5.214811132,4.973803032,7.62289587,15.06644006,7.491651337,3.836299508,8.433234651,7.00622451,1.514371414,12.41448348,9.014217301,5.762298927,4.973803032,9.553290403,6.871923418,5.214811132,7.818152162,5.214811132,Control,0.190432642497642,Control
11.23566337,4.957281579,7.715795898,9.450068157,16.44195296,9.662561658,6.276405601,9.920486318,9.471066658,5.75459683,12.19122696,10.2011488,6.588193666,7.715795898,7.407772164,3.697045807,-1.729218948,8.338215413,3.315175172,Control,0.00177864184609983,Control
10.1343856,5.354809661,8.961780783,8.397929877,15.80196312,7.942104733,4.972089882,9.307649842,7.969805329,3.797592151,12.45345505,9.029156218,6.482090325,8.961780783,10.61192284,6.260766171,4.025861138,8.552479653,5.11125263,Control,0.360352562565097,Control
9.887706507,3.470350361,7.222091308,8.478284542,15.7056783,6.783766956,4.668289738,9.64615672,8.594775814,4.997597364,12.25113134,8.999436363,6.069388047,7.222091308,9.648502566,8.072885491,3.775204942,7.365881094,4.740439524,Control,0.333132060279394,Control
12.36578237,5.432308416,7.038844328,6.689216719,15.74382585,6.254721713,5.586754685,8.475467034,7.91160914,4.154527425,13.59727214,10.7218845,6.352720151,7.038844328,8.759930832,5.644182965,6.72292608,7.466540051,2.357020288,Control,0.00206622545138724,Control
11.19079463,0.272676776,6.338765967,0.272676776,15.92968812,4.179567372,6.203414114,9.235572782,8.59008939,5.027564279,12.76478032,9.950396418,7.238461061,6.338765967,8.969644303,9.671420468,4.916532966,8.173543584,0.272676776,Control,0.0629118619980465,Control
11.09431192,-1.009303739,6.725405882,8.402207249,15.49239352,7.623691458,6.150567598,9.453198534,8.727098193,-1.009303739,12.22086684,9.751416209,5.956480546,6.725405882,8.427407803,6.024119263,4.200149627,6.266820667,4.921433599,Control,0.031039002987612,Control
10.31988818,3.081483436,-0.088441565,6.569769918,15.64024958,4.159485948,5.933926248,9.460380343,8.551803371,3.370990054,12.68077643,8.636072288,6.598058962,-0.088441565,10.01090625,9.678087343,4.303875858,7.149963174,-0.088441565,Control,0.398945366507591,Control
11.03002709,-0.270897404,8.697769389,9.67308251,14.92282045,8.911496949,5.34381244,9.097609057,7.6539151,-0.270897404,12.66666033,9.381947569,7.146955111,8.697769389,9.330873384,8.354811439,4.773496715,7.70064615,5.878849715,Control,0.38458790310086,Control
9.633359191,3.291136334,8.986016527,9.202827916,14.79737779,7.608247413,5.112166193,7.434094288,7.911722744,4.338442049,11.9226772,7.118955359,5.954101347,8.986016527,9.786191862,9.560418888,5.793636675,7.864026002,6.125712725,Control,0.86215953114094,Case
10.71116061,4.651093114,7.813542995,6.190612644,15.2752935,5.966295346,6.343769432,9.189169227,8.539977922,1.546756454,12.22077213,9.171734634,5.883039842,7.813542995,9.289571124,7.872286786,6.322860443,6.95953798,-0.77517164,Control,0.229306277210051,Control
10.15113648,2.893748639,5.526016854,7.938142758,15.56542238,6.911670547,4.031252162,10.08159555,7.989673059,2.893748639,12.28735361,9.075646282,6.06367364,5.526016854,10.17359133,9.580249166,5.781273909,7.258321071,5.429801539,Control,0.599018748421054,Case
8.407098429,5.98156007,8.414056779,8.554327274,14.90493687,8.205290178,3.259094046,8.767945218,8.2317867,5.666382045,11.68962625,7.121332875,5.771260721,8.414056779,8.363031233,4.371397015,3.839469277,7.295555514,4.396597569,Control,0.60055999426962,Case
9.887738724,5.348800492,9.743070141,9.369589576,15.07855009,8.470837214,5.335060435,9.581533985,8.20418565,5.174595763,12.30624643,8.548798391,6.61354324,9.743070141,8.686369554,7.251582793,4.103434734,8.718475358,4.994023518,Control,0.49473209838002,Control
10.07299911,5.246974115,9.412176706,8.323412487,15.60021177,7.89015123,6.221287471,9.53019868,8.587452606,3.881977298,11.84268136,8.89150906,6.664131666,9.412176706,8.827687143,8.21912613,4.195135183,7.95392714,4.903672369,Control,0.33251356310557,Control
10.03661828,5.490425348,8.973508235,9.425651291,15.56271854,7.931311671,2.963879534,8.470919034,7.8776238,4.911412114,12.42165125,8.294369642,5.200918731,8.973508235,9.538067563,9.17611534,2.659024952,8.87648378,4.838348651,Control,0.33628428313402,Control
9.892784714,4.750371276,9.680793236,9.298807901,15.2928744,9.164506809,5.416370349,8.336935881,8.869173954,4.711377145,11.51041476,8.462600192,5.922432022,9.680793236,8.707666825,4.671299705,2.221992304,7.102753168,5.263019572,Control,0.181191367161871,Control
11.73960272,2.969826086,8.014220205,5.761833043,16.44517954,6.002841143,7.212118064,10.13789458,9.571940676,4.237306396,13.02445552,10.42286803,7.305051003,8.014220205,8.249737546,8.872257033,5.394847673,6.458112567,-1.785061417,Control,0.00410521047307287,Control
10.64622856,3.414505034,6.314669767,7.285156486,16.31843503,5.971233854,6.621235477,9.771647822,8.980470544,4.010608092,13.23687206,9.771647822,6.927819494,6.314669767,8.448696176,5.681727237,5.535134739,7.303389842,3.273642498,Control,0.00599634891997002,Control
9.58352031,3.689742078,6.868798091,9.460571124,15.66061832,7.889133988,4.115047912,9.680048681,8.93658445,3.418440056,12.02640802,8.603486344,5.926781275,6.868798091,8.763807064,8.162229849,-1.439540939,6.868798091,5.978311575,Control,0.262428814768186,Control
10.27633402,5.825791494,8.525802667,7.591981415,15.17290405,6.256066432,5.502470163,10.36477061,8.898433687,4.408896048,11.98570178,8.508555659,6.12639582,8.525802667,8.383576733,6.28065842,4.438339826,7.572195573,3.875072396,Control,0.286128584591646,Control
10.64775922,3.916343208,6.663577138,8.30472958,15.63256249,6.364489019,6.099943147,10.11517409,8.788468386,1.108988286,12.52145228,9.005017889,6.270875969,6.663577138,8.686417114,7.565137321,4.514980646,7.360707379,1.108988286,Control,0.0986823421929243,Control
11.09666907,2.908059962,6.537655458,7.942385381,16.15678226,6.564162412,6.927149335,10.56216771,10.04593298,4.196491145,13.1398123,10.63653811,7.180670627,6.537655458,8.00867922,5.957462202,5.57351238,6.89767548,3.485117264,Control,0.00481370949231187,Control
10.84617228,2.659598147,5.909693498,5.455127634,16.09118156,3.720139689,6.682599973,11.0384813,9.443578561,3.834095879,13.10328175,9.532075159,6.440208214,5.909693498,7.826084065,6.604456593,4.76871987,4.997920681,2.053877087,Control,0.00563011776003022,Control
9.066716754,6.074578872,9.479782011,8.827141321,14.4108752,7.854797664,3.135979417,9.36051711,8.058811556,5.095337432,11.74289865,7.366933852,4.824035411,9.479782011,8.863899871,7.145963505,-0.033945585,8.048203457,3.872945011,Control,0.893690643203868,Case
9.286223806,5.806496026,8.098130198,10.33656028,14.83134786,9.34222585,4.668992502,7.391458526,7.653451651,5.562077298,11.55268313,6.679260837,5.031562581,8.098130198,8.881784153,5.949100421,3.446600081,7.744280629,5.982652981,Control,0.582805424954217,Case
10.70373702,5.340431967,8.517996067,8.746052666,15.38643384,8.168736362,5.407769958,9.518812148,8.338584332,6.061554491,12.87564098,9.798296047,6.647512297,8.517996067,8.443164614,4.677056573,5.52505348,8.618873496,3.028318162,Control,0.0447792779514046,Control
10.14991811,4.890061576,8.267237302,8.384141715,15.83583791,7.079569048,6.147298137,10.18020366,8.961093673,5.244033924,12.89141708,9.325091104,6.812808933,8.267237302,8.215841997,4.581571856,5.104718349,7.891025622,3.752558052,Control,0.0274695201149245,Control
9.773359216,3.003215373,6.124844817,5.11869259,15.58479084,4.477146561,5.505715713,10.60009531,8.195234145,4.691271367,13.30492325,8.656657611,6.783603247,6.124844817,10.62472462,10.16756366,5.505715713,6.821975058,-1.751672129,Control,0.675776626459115,Case
11.7281344,-1.151640274,7.174789213,6.232064018,15.06163485,5.534860253,5.589826712,9.525198332,8.276719899,-1.151640274,12.51091685,9.907027976,7.0723614,7.174789213,8.729473687,8.06024802,5.506571209,7.174789213,-1.151640274,Control,0.125722231051327,Control
10.22884006,4.033891383,6.120251668,5.403729463,15.79677491,4.242838273,6.000724519,10.14241584,8.377206905,4.732889127,13.52857816,9.574057171,6.74724442,6.120251668,8.878892578,6.929496171,4.637469562,6.214188069,2.159422265,Control,0.0349510531270278,Control
10.20381755,4.589107703,8.444924114,7.284714267,14.94985938,7.966412555,0.065545747,8.608577567,8.002183686,5.84690546,12.16981688,8.830417338,5.948188796,8.444924114,9.877723052,8.876117382,5.194828764,7.879326938,3.765985465,Control,0.697378587662744,Case
11.24148477,0.876255923,0.695683678,-0.041281917,16.72861474,1.543680584,6.778897046,12.43549241,9.647745393,3.886825165,13.98956719,10.81609437,7.87027652,0.695683678,7.030776232,4.189672518,5.780314928,3.754577367,-3.211206918,Control,0.000187714659503744,Control
10.45555294,4.452908725,4.95162472,6.430837488,15.1282194,6.106312282,5.512970115,10.51253234,8.431208123,5.008367231,13.59782493,9.76060272,6.98734945,4.95162472,7.559145811,4.184021593,5.478956083,4.638967814,3.374906213,Control,0.0125532849003472,Control
9.477829717,6.082612404,8.28601211,7.733765184,15.41816002,6.236646032,3.83975588,9.4739619,7.707652344,3.83975588,11.85953191,7.720767844,4.687752786,8.28601211,8.918707221,7.190253127,5.290417289,7.263782162,4.45642724,Control,0.366983240543321,Control
9.734859267,3.485666786,9.270519709,9.93522816,15.12268405,9.260014602,4.333663692,7.966793476,8.369939079,4.436757185,11.82462596,7.430525232,3.485666786,9.270519709,9.242334294,10.92251711,5.005040945,7.877984209,5.918626193,Control,0.600972482388998,Case
10.09869346,3.814172276,7.58676178,7.471703402,15.74083891,7.980275566,-0.578145147,10.25078468,8.349632815,2.881286472,11.87126147,8.378956894,6.660259592,7.58676178,9.198287885,7.606730196,2.591779854,6.621527198,3.945416809,Control,0.319469299860849,Control
11.46938068,2.318941012,6.88741539,6.634296453,16.43905368,4.531934735,6.88741539,11.77669497,9.118075427,2.766399989,12.76874622,10.22309664,5.892932395,6.88741539,7.787287355,7.584023246,5.088328084,5.825293678,3.614396895,Control,0.00340889375036003,Control
10.58590086,3.500965961,7.91277956,7.925632162,15.75479938,8.042339193,6.051163044,10.01478753,8.481513599,3.356576052,12.45723839,9.499892128,6.185464136,7.91277956,9.070098233,8.144822151,4.062844849,7.313219683,4.237931555,Control,0.118768206217414,Control
9.619126422,5.395530652,7.141903699,6.505812707,16.13583945,6.916158511,5.193222476,9.398056526,7.870809523,2.741526506,12.22640862,8.881679609,6.441966225,7.141903699,9.623450187,8.057075689,6.153909552,7.722841943,4.486953679,Control,0.230378534222882,Control
9.162250427,5.777688221,7.681390539,9.26464974,15.2337366,7.602678563,4.153993326,8.823529232,8.295839805,5.139196324,11.9779454,6.918661849,5.678834835,7.681390539,9.038132689,8.477392808,4.806070023,8.783647317,4.982226978,Control,0.727417031985401,Case
10.39271562,6.162599381,9.499496067,10.23330478,15.00572084,8.862358101,5.042689917,9.704895417,7.585360696,5.042689917,12.60187578,8.01108792,6.180193441,9.499496067,8.437752717,7.9405757,5.256814723,7.008628081,5.289604658,Control,0.281952506152893,Control
10.10892074,5.792649043,7.38039667,8.948567186,14.18572545,8.337327948,1.885758447,7.366416958,7.992463616,5.800988344,12.04535561,8.092666629,5.496622812,7.38039667,9.311658471,6.690871419,4.103663478,8.16390485,5.069555623,Control,0.742737835624075,Case
11.34870656,-0.810218645,7.77849599,8.258559633,15.64116957,6.673597132,6.329332707,10.28055541,8.597049119,3.09667195,12.77392177,10.10938959,6.811833174,7.77849599,8.486697561,8.013148595,5.728940166,6.640992466,4.616046109,Control,0.0371428534745127,Control
8.459913278,5.195351403,8.925576851,7.840185359,14.6434502,7.68339576,4.44199137,8.315523369,7.54632803,2.482633355,11.47289493,7.507465208,6.71358779,8.925576851,10.53851829,8.142431088,-0.687291647,8.148758708,2.772139972,Case,0.987989368692672,Case
8.966606768,0.423574948,7.954956408,7.08178643,15.88259025,5.281555943,0.423574948,10.5202901,8.275323989,0.423574948,12.67001866,7.583446284,6.204934661,7.954956408,10.57205153,9.792081409,3.23092987,8.300091894,0.423574948,Control,0.826485784595245,Case
9.026341087,5.772652535,7.496907078,9.643089362,15.19219389,9.092047363,4.924655629,8.419542785,7.774760198,5.273663258,11.59066467,7.276640957,6.231316967,7.496907078,9.70629143,8.851653798,1.524725022,8.599163855,5.343484707,Case,0.89736217072253,Case
8.356372128,5.781627613,10.30478087,8.236352229,14.84109979,8.445087208,4.719205113,6.922544792,8.513178828,4.65908412,10.39278461,7.532157307,6.47663481,10.30478087,8.611629183,5.491076322,3.011385864,8.387583622,5.408276017,Case,0.872916496170489,Case
9.26833881,0.578340838,6.555620762,5.101902794,14.74677792,6.359700552,5.532537149,8.991968767,6.807159529,0.578340838,11.98826208,7.567025525,6.070193935,6.555620762,10.78413409,9.5061188,5.222197028,8.155769666,0.578340838,Case,0.97739745796784,Case
8.915696416,6.243947058,6.173311515,8.829729971,14.58633275,7.54704204,4.278008894,8.779660341,7.590286819,5.229099293,13.44803408,6.366602817,5.20906154,6.173311515,9.260470151,8.958333251,4.115279394,6.959083287,5.467042718,Case,0.74725124763795,Case
9.646828641,5.853195954,9.315784456,6.697325043,14.666784,6.298335485,-0.521843477,8.737899786,8.066871158,4.522550642,12.01610288,7.702158197,5.150581865,9.315784456,9.812429808,7.483781072,3.178596241,7.721330506,3.385047118,Case,0.828488779029018,Case
8.526786759,5.650848053,9.644770126,10.14715104,14.4895291,9.946333887,4.292891649,8.401656414,8.204197535,4.968889225,11.10453393,6.875087715,5.67649664,9.644770126,8.521489219,6.608171367,0.171876248,7.834366612,7.169620274,Case,0.92029179612829,Case
9.014997958,2.18633253,8.085185806,5.810823395,14.66888842,7.369554354,2.18633253,8.854035461,7.950098183,5.645764148,12.18115736,7.63479303,5.245226219,8.085185806,9.783764382,8.117069867,5.356257531,7.395785895,5.245226219,Case,0.890836041004898,Case
10.25234443,5.262610058,7.036677279,8.715413664,15.48341513,7.17836393,5.662413044,10.42679869,8.282177427,4.843525726,13.19558155,8.590587198,6.823119515,7.036677279,9.044630901,8.090599826,5.3103068,7.646241753,3.7253443,Case,0.2228548149461,Control
10.04131351,6.02974324,10.65793715,11.21993149,14.0786563,10.83930919,4.40893554,8.260331023,7.897760944,5.840886423,11.35763335,7.572798789,4.462374799,10.65793715,8.586402091,7.384918659,4.830762205,9.541326141,7.216290462,Case,0.873512031613117,Case
9.521675452,5.397383679,7.607265462,9.816626208,14.97968078,9.171519066,4.955678229,8.856815298,8.296856803,2.97705188,12.19179955,8.130380371,6.146976882,7.607265462,9.173834789,7.892404054,4.911956852,7.522584236,5.987621122,Case,0.644152843607954,Case
9.430312014,4.952439219,8.535131546,7.798165952,15.3928579,7.720373792,2.031873687,8.597383825,8.293297043,3.311981606,12.08230542,8.232947387,5.732313405,8.535131546,10.07235912,9.168498679,5.057408779,8.091797504,-0.775481235,Case,0.729340932574686,Case
10.33462595,5.474249451,6.806569151,6.393830768,14.88105636,5.994027782,5.63836883,9.516007547,7.695399775,3.957191014,12.51402736,8.056312061,5.785710546,6.806569151,10.6154025,9.490453609,5.919388982,8.281604373,-0.900789981,Case,0.880156035202201,Case
8.992064284,6.556500733,8.928229575,10.77221721,14.48177654,9.901467758,5.995961706,9.128503044,8.160108987,4.604941088,11.77769879,7.750464746,5.506377254,8.928229575,9.444026004,10.3287469,4.709910648,7.488045431,6.076692978,Case,0.965104632814313,Case
10.61888526,4.24687193,7.918066828,8.834445644,14.44659761,8.067605882,-0.276690026,8.944897095,7.937629095,2.893234975,12.23283758,8.633203058,5.952128664,7.918066828,10.04185278,9.499743006,5.504669687,7.898235656,4.367166164,Case,0.878087623619985,Case
8.567957182,5.861885595,8.846521286,7.292125501,15.32385054,7.556671374,2.301170641,9.857293459,7.58657286,4.734130048,11.8683662,7.571699583,4.227170059,8.846521286,10.60950967,8.358620913,1.564205047,9.053384009,3.438674165,Case,0.939565977806109,Case
10.79266826,4.566081545,6.819500862,6.321743233,16.33809124,5.277736051,6.019799512,10.33675741,8.458965283,4.290447102,13.11850005,9.583616204,7.126442073,6.819500862,9.553613327,6.529019451,4.724343629,7.599664146,1.62748209,Case,0.0297757575814284,Control
10.72554417,6.148913892,9.289878714,7.496418234,14.62441667,6.195084073,4.491801606,8.613667151,7.351057629,3.598716809,12.38553095,7.603004168,5.510180135,9.289878714,9.263037102,8.363746322,5.473185927,8.535074314,4.698252483,Case,0.616139103981211,Case
10.00008747,4.689104879,8.985647656,10.14165741,14.97011836,9.662652084,4.754693221,7.945834708,7.52493497,4.877549969,12.29091885,8.536635724,6.181703362,8.985647656,10.07260825,10.02356007,3.906696314,8.22573613,3.786402081,Case,0.788501153396586,Case
8.839868322,6.180281988,9.262076079,11.1890495,13.97381505,10.44794725,4.529731145,7.564263551,8.041085421,5.535312178,11.25289598,6.422385736,5.455141829,9.262076079,8.799854405,8.920983062,3.584593081,8.648430824,7.825704699,Case,0.980013629490507,Case
8.978025062,4.802766616,9.581208846,9.887397867,15.22265659,8.816725074,3.217804116,8.726655288,8.498265593,4.668465525,11.80301706,6.85780798,4.983338862,9.581208846,10.30030802,9.874109792,3.95476971,8.920092258,5.092273234,Case,0.934603448688384,Case
9.427350981,4.753696243,6.533915036,7.866758908,14.64078438,6.799989896,0.230134287,9.2772582,7.578862442,0.230134287,12.02414393,6.88834577,5.656399042,6.533915036,9.554314834,8.322891428,5.902559629,7.524755036,3.930574006,Case,0.90871611827323,Case
9.493171899,5.560117723,8.844794423,8.672327227,14.60520816,7.904500669,1.472654882,9.664125414,7.538744073,5.1730946,11.76842382,8.284297163,5.669052095,8.844794423,9.624094313,8.498717179,3.347124,8.438439167,3.794582977,Case,0.939142446354585,Case
10.18497594,4.466554743,5.825635837,6.171811478,15.28628262,6.009081978,4.987386907,8.864833724,7.664091976,4.030455628,12.37266105,8.46262904,5.9653606,5.825635837,10.34066742,9.570526672,4.697880289,7.442838674,3.402424406,Case,0.667864626849029,Case
9.592287455,6.363105868,10.07189696,8.383378263,15.15782824,8.32867237,5.158747369,9.098709786,8.1350313,3.805110414,11.68978973,8.018889705,5.679579532,10.07189696,9.253570915,8.383378263,5.920587632,8.606728967,0.635185413,Case,0.74394261798555,Case
9.812449163,1.332668899,8.698991114,8.451609972,14.69008345,6.947378743,1.332668899,8.019169427,1.332668899,6.461951916,12.36952935,1.332668899,1.332668899,8.698991114,9.943693697,9.281036131,1.332668899,7.522493458,1.332668899,Case,0.861699902605593,Case
7.853393773,5.781000006,8.636291372,10.04655517,14.40588749,9.967329361,3.795668056,6.713083254,8.493218209,4.934687016,10.69677909,7.044911697,5.858891665,8.636291372,7.886071173,5.294730483,-0.179528553,8.199849814,7.230633671,Case,0.881711011857325,Case
8.881363461,5.496833076,8.839931871,10.20737002,15.00305872,8.869300723,5.127076456,9.268810491,8.196307458,4.628622949,12.11958522,7.620009819,5.964225981,8.839931871,8.427776058,7.224990213,3.936745244,8.450624647,6.358702158,Control,0.664872378078676,Case
9.194743435,5.321439862,8.736248489,8.63970164,15.18830298,8.099200002,4.879297132,8.16597438,8.476643358,4.41363356,11.48453396,8.254935814,6.179168307,8.736248489,8.022442803,5.406747175,1.786850884,6.735561655,5.460939275,Case,0.238769588958231,Control
10.93889607,4.055141972,4.055141972,4.683173195,14.82279978,5.239566543,5.881112572,9.493555809,8.142604813,4.843637867,12.23550325,8.09555624,6.268135695,4.055141972,9.964216815,9.009338282,6.323630808,7.834115093,0.595710353,Case,0.757295452932146,Case
10.24308356,-0.073197971,5.541511873,7.898345583,14.62306324,7.827668837,3.627241747,8.824647485,6.821619792,5.99289122,12.2234315,8.430627767,5.809445078,5.541511873,10.32447666,8.711436875,5.481390881,7.426647916,5.418655125,Case,0.866654831686726,Case
11.67245062,4.172604736,6.923925624,7.683566656,14.39330551,7.111204192,3.966153859,8.884099643,6.835569749,3.725145759,12.4195828,9.841253388,6.569494889,6.923925624,9.228610146,9.943433782,6.047073854,7.060130007,5.020601643,Case,0.544476437829791,Case
10.87215742,4.054412358,6.86176728,7.633638489,15.97418019,1.98402303,5.01964694,10.5515989,9.090455108,4.706489055,11.98204925,9.418651258,6.738910532,6.86176728,8.999716837,6.556912698,4.791377952,7.224337359,5.08835969,Control,0.0829224791354228,Control
12.00852838,2.074703627,7.457622352,7.103112042,14.82363975,6.528161344,3.473253003,8.650070971,8.260930441,4.723796465,13.38268059,10.02731252,5.409687875,7.457622352,8.66919789,6.632080296,5.091005439,6.416171908,3.900674227,Control,0.0186967517027031,Control
12.20573538,3.929502749,6.811577025,5.987053772,15.06897974,4.878277426,5.536660996,9.903583791,8.684390251,3.71269136,13.36126757,10.51131641,7.655522837,6.811577025,8.826292755,8.659321071,6.391981243,6.439875933,1.962669613,Control,0.0548640478956807,Control
9.919461668,4.212770708,8.69528594,8.278165126,15.12050941,7.264198947,4.543976617,9.502938233,7.770327052,4.543976617,12.36889457,8.845414186,6.000041384,8.69528594,8.837890336,8.198153612,5.448398957,7.920352496,5.408321518,Control,0.441201268212607,Control
11.3657327,5.434135588,7.440678434,9.385791196,14.48145783,8.598219711,3.55966647,9.773013752,7.647129311,4.407663376,12.9088371,9.848763172,7.152621761,7.440678434,6.891180613,6.498265925,6.160570514,6.282132494,-0.347224126,Control,0.0470894837319493,Control
9.96206852,3.8123214,8.131361216,9.419947621,15.77068561,8.204638823,5.577856147,9.66930709,8.204638823,-0.831534789,12.24678283,9.314397356,6.91665806,8.131361216,9.10363026,8.418763629,5.31821233,7.623792431,3.416392724,Control,0.264240804270226,Control
10.2135041,5.928331662,8.087262744,9.576839979,15.31828693,9.459277124,-1.402585216,9.268955851,8.825030727,6.318513973,11.36497855,7.348958843,3.806868149,8.087262744,7.930570134,-1.402585216,5.00680572,8.217634609,3.641808903,Control,0.0209574466167547,Control
10.7004192,3.890490338,7.31451662,8.471439776,15.12199155,7.931966974,5.711520197,8.138417851,7.222004481,5.193053108,13.0548945,9.195488037,5.91433708,7.31451662,10.94577277,7.955143296,6.133346862,7.530494202,5.027993861,Control,0.42880400416714,Control
11.19352569,4.623091677,8.913768838,8.828454398,15.13586976,8.002923845,4.942269161,8.306520793,8.23190092,3.636766614,12.28788602,9.368790008,7.030379677,8.913768838,8.044555446,5.54547078,5.239763038,7.26859572,4.920073415,Control,0.0417577530439812,Control
9.187851438,5.801460721,8.800265943,10.21992771,14.99234829,9.295223407,3.848458201,8.299457913,8.384829964,4.177765826,12.20544619,6.389604469,5.331240307,8.800265943,9.446462968,8.453320259,5.304522968,7.918407078,6.094437442,Control,0.772232993857515,Case
10.17766277,3.93862122,7.832630525,7.725217582,15.26606159,7.250899145,7.362647503,9.472599792,8.700615609,5.076124744,11.79452789,8.265350302,6.474674121,7.832630525,8.899009364,6.926548388,3.732170343,7.908247571,4.119193466,Control,0.425082295794975,Control
9.543005873,6.956921961,6.451614274,9.406734895,15.17879093,8.697696802,3.461137048,8.578802931,7.930885958,6.139999688,12.65843998,8.127096241,5.175141494,6.451614274,9.887107466,7.690293172,5.220704071,8.75430615,4.68352947,Control,0.564241818331396,Case
11.69972148,3.218472454,6.328896444,8.09443119,15.53313294,7.707408067,6.134080267,10.3049706,8.302072656,3.459480554,12.7902251,9.821086973,6.747725522,6.328896444,9.127547297,8.112187661,6.201984332,7.381092655,-0.240959164,Control,0.0778345099215478,Control
9.747394776,5.887273107,8.727772481,9.404518657,14.70813914,7.949751819,4.749769583,8.948925296,8.477976543,5.098777212,12.17099288,8.351090773,5.474534724,8.727772481,8.67476956,7.535265071,2.934801477,8.12682025,3.389367341,Case,0.583304184621499,Case
8.040874892,6.527987068,10.23763599,8.373948282,14.92352229,8.489770203,3.860131559,8.27618673,8.890353707,5.375170042,11.1967029,7.574820233,6.178331757,10.23763599,8.06024706,7.246675529,2.887787902,8.181594193,5.071847187,Case,0.834412765080088,Case
8.941537418,5.129283696,8.637833081,8.753774561,15.4635215,7.923493242,6.163231028,8.392795105,7.522691179,5.455784521,12.26199762,7.718057811,5.810215255,8.637833081,10.65731913,8.708509827,4.361457138,8.537866173,2.852443491,Case,0.844892915524424,Case
